stu_id,bynels2m,bynels2r,amind,asian,black,white,hispanic,urm,byses1,byincome,bypared,byrace,bypared_nohs,bypared_hs,bypared_attend2,bypared_grad2yr,bypared_4yrgrad,bypared_masters,bypared_phd,female,bydob_p,f1psepln,p_noplan,p_dontknow,p_votech,p_cc,p_fouryr,p_earlygrad,f2evratt,f2ps1sec
110117,64.36000061035156,41.060001373291016,0,0,0,1,0,0,-0.46000000834465027,9,2,7,0,1,0,0,0,0,0,0,198411,5,0,0,0,0,1,0,1,1
382201,40.439998626708984,27.610000610351563,0,0,0,1,0,0,0.5799999833106995,12,5,7,0,0,0,0,0,0,0,0,198604,5,0,0,0,0,1,0,1,4
423217,49.400001525878906,36.939998626708984,0,0,0,1,0,0,0.9599999785423279,13,7,7,0,0,0,0,0,1,0,0,198508,5,0,0,0,0,1,0,1,2
285202,36.43000030517578,14.350000381469727,0,0,0,0,1,1,-0.6200000047683716,6,2,4,0,1,0,0,0,0,0,0,198501,NA,NA,NA,NA,NA,NA,NA,1,4
394114,60.290000915527344,44.599998474121094,0,0,0,0,0,0,0.75,12,6,6,0,0,0,0,1,0,0,0,198508,5,0,0,0,0,1,0,1,2
356205,53.29999923706055,40.970001220703125,0,0,0,1,0,0,0.46000000834465027,11,5,7,0,0,0,0,0,0,0,1,198511,5,0,0,0,0,1,0,1,1
417106,47.470001220703125,32.939998626708984,0,0,0,1,0,0,0.7900000214576721,12,6,7,0,0,0,0,1,0,0,0,198604,5,0,0,0,0,1,0,1,1
271105,45.5099983215332,37.43000030517578,0,0,0,1,0,0,0.23000000417232513,10,4,7,0,0,0,1,0,0,0,1,198603,NA,NA,NA,NA,NA,NA,NA,0,-3
293216,62.40999984741211,36.15999984741211,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,1,0,0,1,4
415122,54.099998474121094,25.760000228881836,0,0,0,1,0,0,1.1200000047683716,9,8,7,0,0,0,0,0,0,1,0,198603,5,0,0,0,0,1,0,1,2
410127,77.23999786376953,49.400001525878906,0,0,0,1,0,0,1,11,7,7,0,0,0,0,0,1,0,0,198510,5,0,0,0,0,1,0,1,2
458215,68.48999786376953,47.119998931884766,0,0,0,1,0,0,1.2000000476837158,10,8,7,0,0,0,0,0,0,1,1,198607,5,0,0,0,0,1,0,1,2
247118,58.470001220703125,38.54999923706055,0,0,1,0,0,1,-1.440000057220459,3,2,3,0,1,0,0,0,0,0,1,198609,5,0,0,0,0,1,0,1,1
295133,23.520000457763672,21.559999465942383,0,0,0,0,1,1,-1.6100000143051147,3,1,5,1,0,0,0,0,0,0,0,198507,NA,NA,NA,NA,NA,NA,NA,0,-3
251203,52.9900016784668,41.5099983215332,0,0,0,0,0,0,0.7400000095367432,10,6,6,0,0,0,0,1,0,0,1,198606,6,0,0,0,0,0,1,0,-3
113226,25.149999618530273,19.8799991607666,0,0,1,0,0,1,-1.1200000047683716,5,2,3,0,1,0,0,0,0,0,1,198603,5,0,0,0,0,1,0,0,-3
147225,44.470001220703125,22.6299991607666,0,0,0,1,0,0,-0.30000001192092896,9,2,7,0,1,0,0,0,0,0,0,198508,5,0,0,0,0,1,0,1,1
281106,22.56999969482422,13.109999656677246,0,0,0,0,1,1,0.2199999988079071,12,5,4,0,0,0,0,0,0,0,1,198505,NA,NA,NA,NA,NA,NA,NA,1,9
343112,59.68000030517578,37.7400016784668,0,1,0,0,0,0,-0.41999998688697815,9,6,2,0,0,0,0,1,0,0,1,198603,5,0,0,0,0,1,0,1,1
153227,57.56999969482422,41.189998626708984,0,0,0,1,0,0,-0.20000000298023224,8,2,7,0,1,0,0,0,0,0,1,198602,4,0,0,0,1,0,0,0,-3
179232,60.65999984741211,32.40999984741211,0,0,0,1,0,0,-0.23000000417232513,9,4,7,0,0,0,1,0,0,0,0,198511,4,0,0,0,1,0,0,0,-3
440129,52.72999954223633,45.63999938964844,0,0,0,1,0,0,1.3700000047683716,12,8,7,0,0,0,0,0,0,1,1,198501,5,0,0,0,0,1,0,1,2
373122,50.290000915527344,43.29999923706055,0,0,1,0,0,1,-0.05999999865889549,9,5,3,0,0,0,0,0,0,0,1,198604,5,0,0,0,0,1,0,1,1
405213,51.959999084472656,35.86000061035156,0,0,1,0,0,1,-0.05000000074505806,10,4,3,0,0,0,1,0,0,0,1,198511,5,0,0,0,0,1,0,1,4
433103,52.86000061035156,29.34000015258789,0,0,0,0,1,1,0.18000000715255737,11,5,4,0,0,0,0,0,0,0,1,198610,5,0,0,0,0,1,0,1,2
136206,29.959999084472656,25.309999465942383,0,0,0,1,0,0,-0.7200000286102295,9,2,7,0,1,0,0,0,0,0,1,198606,5,0,0,0,0,1,0,1,4
211112,50.849998474121094,34.81999969482422,0,0,0,1,0,0,-0.14000000059604645,8,4,7,0,0,0,1,0,0,0,1,198603,4,0,0,0,1,0,0,1,7
194219,67.529998779296875,39.29999923706055,0,0,0,1,0,0,0,7,3,7,0,0,1,0,0,0,0,1,198511,5,0,0,0,0,1,0,1,1
301109,57.5,35.59000015258789,0,0,0,1,0,0,0.20000000298023224,12,4,7,0,0,0,1,0,0,0,1,198609,4,0,0,0,1,0,0,1,4
162214,33.84000015258789,22.65999984741211,0,1,0,0,0,0,-1.1100000143051147,3,3,2,0,0,1,0,0,0,0,0,198605,4,0,0,0,1,0,0,1,5
227224,32.189998626708984,22.1200008392334,0,0,0,1,0,0,0.6200000047683716,8,8,7,0,0,0,0,0,0,1,1,198603,5,0,0,0,0,1,0,1,1
360106,55.599998474121094,39.970001220703125,0,0,0,1,0,0,0.23999999463558197,12,4,7,0,0,0,1,0,0,0,0,198512,4,0,0,0,1,0,0,NA,NA
366201,61.38999938964844,34.290000915527344,0,0,0,0,1,1,0.5,10,6,5,0,0,0,0,1,0,0,1,198608,NA,NA,NA,NA,NA,NA,NA,1,1
342115,49.11000061035156,23.020000457763672,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,0,1,0,0,-3
185116,19.149999618530273,13.890000343322754,0,0,0,1,0,0,0.05000000074505806,8,4,7,0,0,0,1,0,0,0,0,198407,4,0,0,0,1,0,0,0,-3
184109,61.709999084472656,39.2599983215332,0,0,0,1,0,0,0.44999998807907104,9,6,7,0,0,0,0,1,0,0,1,198512,5,0,0,0,0,1,0,1,1
406212,42.560001373291016,39.08000183105469,0,0,0,1,0,0,0.12999999523162842,11,4,7,0,0,0,1,0,0,0,0,198602,5,0,0,0,0,1,0,1,1
423106,63.72999954223633,38.849998474121094,0,0,0,1,0,0,0.2199999988079071,12,5,7,0,0,0,0,0,0,0,0,198602,5,0,0,0,0,1,0,1,1
223215,62.900001525878906,47.2400016784668,0,0,0,1,0,0,0.17000000178813934,7,6,7,0,0,0,0,1,0,0,1,198609,5,0,0,0,0,1,0,1,2
406211,52.95000076293945,34.310001373291016,0,0,0,1,0,0,-0.38999998569488525,10,2,7,0,1,0,0,0,0,0,0,198610,NA,NA,NA,NA,NA,NA,NA,0,-3
304207,45.349998474121094,35.63999938964844,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,0,1,0,1,1
124119,59.0099983215332,45.369998931884766,0,0,0,1,0,0,-0.03999999910593033,10,4,7,0,0,0,1,0,0,0,0,198601,5,0,0,0,0,1,0,1,5
309106,65.36000061035156,44.619998931884766,0,0,0,1,0,0,0.8399999737739563,11,6,7,0,0,0,0,1,0,0,1,198606,5,0,0,0,0,1,0,0,-3
281110,52.04999923706055,24.84000015258789,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0,0,0,0,1,NA,NA
150209,29.100000381469727,11.4399995803833,0,0,0,1,0,0,0.03999999910593033,10,2,7,0,1,0,0,0,0,0,0,198505,1,1,0,0,0,0,0,NA,NA
349239,17.110000610351563,13.140000343322754,0,0,0,0,0,0,-0.46000000834465027,5,3,6,0,0,1,0,0,0,0,1,198703,5,0,0,0,0,1,0,NA,NA
223121,44.560001373291016,33.119998931884766,0,0,0,1,0,0,0.07000000029802322,9,3,7,0,0,1,0,0,0,0,0,198512,5,0,0,0,0,1,0,1,1
166215,33.06999969482422,23.049999237060547,0,0,1,0,0,1,0.7400000095367432,10,7,3,0,0,0,0,0,1,0,0,198605,5,0,0,0,0,1,0,1,4
358161,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,0,1,0,1,2
232114,54.650001525878906,41.189998626708984,0,0,0,1,0,0,1.309999942779541,11,7,7,0,0,0,0,0,1,0,1,198511,5,0,0,0,0,1,0,1,1
324308,38.13999938964844,19.510000228881836,0,0,0,0,1,1,-1.25,6,2,4,0,1,0,0,0,0,0,1,198508,5,0,0,0,0,1,0,NA,NA
292104,16.170000076293945,11.729999542236328,0,0,0,0,1,1,-0.6000000238418579,7,3,5,0,0,1,0,0,0,0,0,198601,3,0,0,1,0,0,0,0,-3
455321,50.29999923706055,31.56999969482422,0,0,0,1,0,0,1.4500000476837158,13,8,7,0,0,0,0,0,0,1,1,198602,5,0,0,0,0,1,0,1,2
184219,55.5099983215332,42.310001373291016,0,0,0,1,0,0,-0.5199999809265137,10,3,7,0,0,1,0,0,0,0,0,198607,3,0,0,1,0,0,0,1,4
415121,55.54999923706055,40.880001068115234,0,0,0,1,0,0,-0.05000000074505806,8,5,7,0,0,0,0,0,0,0,0,198512,5,0,0,0,0,1,0,1,1
444216,58.77000045776367,38.65999984741211,0,0,0,1,0,0,0.6800000071525574,13,6,7,0,0,0,0,1,0,0,1,198509,6,0,0,0,0,0,1,1,4
384204,50.47999954223633,32.83000183105469,0,0,0,1,0,0,0.5299999713897705,10,7,7,0,0,0,0,0,1,0,0,198502,2,0,1,0,0,0,0,1,4
437108,47.540000915527344,34.58000183105469,0,0,0,1,0,0,0.5600000023841858,10,6,7,0,0,0,0,1,0,0,0,198502,5,0,0,0,0,1,0,1,2
311216,58.290000915527344,36.75,0,0,1,0,0,1,-0.12999999523162842,9,5,3,0,0,0,0,0,0,0,1,198410,5,0,0,0,0,1,0,1,1
166115,72.05999755859375,47.869998931884766,0,0,0,1,0,0,1.2200000286102295,12,7,7,0,0,0,0,0,1,0,0,198612,5,0,0,0,0,1,0,1,1
139102,29.520000457763672,20.899999618530273,0,0,0,1,0,0,-1,7,2,7,0,1,0,0,0,0,0,1,198508,4,0,0,0,1,0,0,NA,NA
460209,54.630001068115234,29.5,0,0,0,1,0,0,0.6100000143051147,9,6,7,0,0,0,0,1,0,0,1,198605,5,0,0,0,0,1,0,1,1
326225,49.599998474121094,34.59000015258789,0,0,0,1,0,0,0.029999999329447746,10,6,7,0,0,0,0,1,0,0,0,198509,3,0,0,1,0,0,0,NA,NA
164216,57.59000015258789,38.08000183105469,0,0,0,1,0,0,0.019999999552965164,9,5,7,0,0,0,0,0,0,0,1,198510,4,0,0,0,1,0,0,1,4
110222,38.72999954223633,23,0,0,0,0,0,0,-0.17000000178813934,8,4,6,0,0,0,1,0,0,0,1,198509,5,0,0,0,0,1,0,0,-3
404119,53.689998626708984,41.689998626708984,0,0,0,1,0,0,-0.49000000953674316,9,3,7,0,0,1,0,0,0,0,1,198509,5,0,0,0,0,1,0,1,2
365217,46.11000061035156,33.04999923706055,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,0,1,0,1,1
210211,33.130001068115234,29.149999618530273,0,0,0,1,0,0,0.23000000417232513,11,6,7,0,0,0,0,1,0,0,1,198601,NA,NA,NA,NA,NA,NA,NA,1,6
273214,41.2400016784668,15.9399995803833,0,0,0,1,0,0,-0.6100000143051147,8,3,7,0,0,1,0,0,0,0,0,198508,4,0,0,0,1,0,0,0,-3
350102,59.130001068115234,41.470001220703125,0,0,0,1,0,0,1.059999942779541,12,6,7,0,0,0,0,1,0,0,0,198604,5,0,0,0,0,1,0,1,1
418204,50.599998474121094,29.020000457763672,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,0,1,0,1,1
367209,35.54999923706055,22.34000015258789,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0,0,0,0,1,1,6
325118,27.110000610351563,15.399999618530273,0,0,1,0,0,1,-0.9599999785423279,8,2,3,0,1,0,0,0,0,0,0,198511,5,0,0,0,0,1,0,1,2
122110,41.310001373291016,23.989999771118164,0,0,0,0,1,1,-0.6399999856948853,8,4,4,0,0,0,1,0,0,0,1,198504,4,0,0,0,1,0,0,0,-3
236161,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,0,0,0,0,-3
366102,68.33000183105469,48.349998474121094,0,1,0,0,0,0,-0.7699999809265137,8,2,2,0,1,0,0,0,0,0,0,198602,5,0,0,0,0,1,0,1,1
274116,33.779998779296875,29.649999618530273,0,0,0,0,0,0,-0.28999999165534973,9,3,6,0,0,1,0,0,0,0,1,198610,3,0,0,1,0,0,0,1,3
338106,46.130001068115234,23.8700008392334,1,0,0,0,0,0,0.20000000298023224,4,7,1,0,0,0,0,0,1,0,0,198607,5,0,0,0,0,1,0,1,2
301119,51.310001373291016,22.360000610351563,0,0,0,0,0,0,0.25,10,5,6,0,0,0,0,0,0,0,0,198601,4,0,0,0,1,0,0,1,4
347210,42.349998474121094,14.680000305175781,0,0,1,0,0,1,-0.9399999976158142,6,2,3,0,1,0,0,0,0,0,1,198511,5,0,0,0,0,1,0,NA,NA
116220,39.41999816894531,30.649999618530273,0,0,0,1,0,0,-0.33000001311302185,9,2,7,0,1,0,0,0,0,0,0,198510,3,0,0,1,0,0,0,0,-3
124127,66.220001220703125,39.04999923706055,0,0,0,1,0,0,0.23999999463558197,10,4,7,0,0,0,1,0,0,0,1,198605,5,0,0,0,0,1,0,1,1
133112,32.790000915527344,24.469999313354492,0,0,0,1,0,0,-0.20000000298023224,10,3,7,0,0,1,0,0,0,0,1,198407,2,0,1,0,0,0,0,0,-3
214224,45.56999969482422,28.399999618530273,0,0,1,0,0,1,-0.800000011920929,8,2,3,0,1,0,0,0,0,0,1,198612,5,0,0,0,0,1,0,1,1
289112,33.68000030517578,17.31999969482422,0,0,0,0,1,1,0.1599999964237213,10,6,4,0,0,0,0,1,0,0,1,198607,5,0,0,0,0,1,0,1,1
226125,30.59000015258789,26.149999618530273,0,0,1,0,0,1,0.5899999737739563,10,6,3,0,0,0,0,1,0,0,1,198604,5,0,0,0,0,1,0,1,1
448118,53.20000076293945,24.969999313354492,0,0,0,0,1,1,1.100000023841858,9,8,5,0,0,0,0,0,0,1,1,198608,5,0,0,0,0,1,0,1,2
130208,23.389999389648438,14.859999656677246,0,0,0,1,0,0,-1.149999976158142,5,2,7,0,1,0,0,0,0,0,0,198601,3,0,0,1,0,0,0,NA,NA
128201,46,23.020000457763672,0,0,0,1,0,0,-1.0199999809265137,8,2,7,0,1,0,0,0,0,0,0,198605,1,1,0,0,0,0,0,0,-3
285211,35.119998931884766,19.549999237060547,0,1,0,0,0,0,-0.75,5,3,2,0,0,1,0,0,0,0,1,198602,5,0,0,0,0,1,0,0,-3
217205,34.38999938964844,27.809999465942383,0,0,1,0,0,1,0.5400000214576721,10,6,3,0,0,0,0,1,0,0,1,198510,5,0,0,0,0,1,0,1,4
202123,61.810001373291016,33.779998779296875,0,0,0,1,0,0,0.5799999833106995,11,5,7,0,0,0,0,0,0,0,1,198608,5,0,0,0,0,1,0,1,1
377102,56.86000061035156,26.3700008392334,0,0,0,1,0,0,0.10000000149011612,10,2,7,0,1,0,0,0,0,0,1,198607,4,0,0,0,1,0,0,1,4
268103,78.26000213623047,46.93000030517578,0,1,0,0,0,0,1.0499999523162842,10,7,2,0,0,0,0,0,1,0,0,198601,6,0,0,0,0,0,1,1,1
163233,34.31999969482422,21.079999923706055,0,1,0,0,0,0,-0.7799999713897705,4,2,2,0,1,0,0,0,0,0,1,198610,5,0,0,0,0,1,0,1,1
366225,57.689998626708984,31.280000686645508,0,0,0,0,1,1,-0.2199999988079071,8,3,5,0,0,1,0,0,0,0,1,198606,NA,NA,NA,NA,NA,NA,NA,0,-3
252224,39.08000183105469,18.40999984741211,0,0,0,1,0,0,0,8,6,7,0,0,0,0,1,0,0,1,198603,NA,NA,NA,NA,NA,NA,NA,NA,NA
338126,47.380001068115234,30.75,0,0,1,0,0,1,-0.07000000029802322,8,2,3,0,1,0,0,0,0,0,0,198609,3,0,0,1,0,0,0,NA,NA
451112,52.06999969482422,31.81999969482422,0,1,0,0,0,0,1.1699999570846558,13,6,2,0,0,0,0,1,0,0,1,198606,5,0,0,0,0,1,0,1,1
163201,41.25,26.6299991607666,0,1,0,0,0,0,-0.17000000178813934,7,2,2,0,1,0,0,0,0,0,1,198605,5,0,0,0,0,1,0,1,2
400110,54.93000030517578,41.25,0,0,0,1,0,0,0.3100000023841858,9,4,7,0,0,0,1,0,0,0,1,198512,5,0,0,0,0,1,0,1,2
370124,42.20000076293945,33.43000030517578,0,0,0,1,0,0,1.309999942779541,11,7,7,0,0,0,0,0,1,0,1,198510,5,0,0,0,0,1,0,1,1
224104,53.18000030517578,43.189998626708984,0,0,0,1,0,0,-0.5600000023841858,9,4,7,0,0,0,1,0,0,0,0,198602,4,0,0,0,1,0,0,1,4
339113,36.86000061035156,24.579999923706055,0,0,1,0,0,1,-0.6200000047683716,5,6,3,0,0,0,0,1,0,0,1,198603,4,0,0,0,1,0,0,0,-3
401218,65.41999816894531,41.709999084472656,0,0,0,1,0,0,1.0299999713897705,10,8,7,0,0,0,0,0,0,1,0,198604,5,0,0,0,0,1,0,1,2
191222,52.709999084472656,28.270000457763672,0,0,1,0,0,1,0.699999988079071,10,6,3,0,0,0,0,1,0,0,0,198610,5,0,0,0,0,1,0,1,1
443162,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,1,0,0,NA,NA
424121,25.600000381469727,27.670000076293945,0,0,1,0,0,1,0.5199999809265137,8,6,3,0,0,0,0,1,0,0,0,198512,5,0,0,0,0,1,0,NA,NA
362118,22.18000030517578,19.700000762939453,0,0,0,1,0,0,-0.8700000047683716,8,2,7,0,1,0,0,0,0,0,0,198502,1,1,0,0,0,0,0,NA,NA
384104,26.06999969482422,15.789999961853027,0,0,0,0,1,1,-0.8600000143051147,8,4,4,0,0,0,1,0,0,0,1,198408,4,0,0,0,1,0,0,NA,NA
360206,38.04999923706055,23.329999923706055,0,0,0,1,0,0,0.5,11,4,7,0,0,0,1,0,0,0,0,198605,5,0,0,0,0,1,0,NA,NA
345218,39.88999938964844,30.31999969482422,0,0,1,0,0,1,-0.10000000149011612,9,2,3,0,1,0,0,0,0,0,0,198602,5,0,0,0,0,1,0,NA,NA
377315,51.369998931884766,25.719999313354492,0,0,0,1,0,0,-0.5699999928474426,6,2,7,0,1,0,0,0,0,0,0,198607,4,0,0,0,1,0,0,0,-3
308308,53.04999923706055,27.43000030517578,0,0,0,1,0,0,0.8700000047683716,10,7,7,0,0,0,0,0,1,0,1,198609,5,0,0,0,0,1,0,1,1
329208,30.3700008392334,16.729999542236328,0,0,0,0,1,1,-1.3899999856948853,5,1,5,1,0,0,0,0,0,0,0,198605,4,0,0,0,1,0,0,1,4
339205,28.530000686645508,19.700000762939453,0,1,0,0,0,0,-0.23000000417232513,8,6,2,0,0,0,0,1,0,0,1,198609,5,0,0,0,0,1,0,1,2
360216,62.529998779296875,34.599998474121094,0,0,0,1,0,0,-0.7900000214576721,6,3,7,0,0,1,0,0,0,0,0,198607,5,0,0,0,0,1,0,0,-3
386223,41.970001220703125,32.790000915527344,0,0,0,1,0,0,0.27000001072883606,9,6,7,0,0,0,0,1,0,0,0,198602,5,0,0,0,0,1,0,1,1
372229,25.440000534057617,25.139999389648438,0,0,0,0,1,1,-0.8199999928474426,8,1,4,1,0,0,0,0,0,0,1,198511,NA,NA,NA,NA,NA,NA,NA,0,-3
348204,36.16999816894531,23.709999084472656,0,0,0,0,1,1,1.0399999618530273,12,6,5,0,0,0,0,1,0,0,0,198611,4,0,0,0,1,0,0,1,4
354210,46.470001220703125,28.260000228881836,0,0,0,1,0,0,0.4000000059604645,11,5,7,0,0,0,0,0,0,0,0,198606,4,0,0,0,1,0,0,1,4
159215,40.45000076293945,12.680000305175781,0,0,0,1,0,0,-0.5299999713897705,10,4,7,0,0,0,1,0,0,0,0,198512,5,0,0,0,0,1,0,1,8
199115,43.459999084472656,34.70000076293945,0,0,0,1,0,0,1.1200000047683716,11,7,7,0,0,0,0,0,1,0,1,198606,NA,NA,NA,NA,NA,NA,NA,0,-3
128125,37.619998931884766,26.420000076293945,0,0,0,1,0,0,0.3700000047683716,11,4,7,0,0,0,1,0,0,0,1,198509,5,0,0,0,0,1,0,1,4
162208,44.66999816894531,34.630001068115234,0,0,1,0,0,1,-0.23999999463558197,9,5,3,0,0,0,0,0,0,0,1,198606,1,1,0,0,0,0,0,NA,NA
250216,21.510000228881836,26.6299991607666,0,0,0,0,1,1,0.11999999731779099,11,3,5,0,0,1,0,0,0,0,0,198408,6,0,0,0,0,0,1,1,1
229117,36.43000030517578,18.780000686645508,0,0,0,1,0,0,-0.699999988079071,9,2,7,0,1,0,0,0,0,0,0,198607,5,0,0,0,0,1,0,0,-3
241208,45.77000045776367,30.600000381469727,0,0,0,1,0,0,-1.0099999904632568,10,1,7,1,0,0,0,0,0,0,0,198504,4,0,0,0,1,0,0,NA,NA
103122,36.970001220703125,27.399999618530273,0,0,0,1,0,0,0.30000001192092896,10,6,7,0,0,0,0,1,0,0,1,198512,5,0,0,0,0,1,0,1,3
352224,54.849998474121094,28.959999084472656,0,0,0,1,0,0,-0.5,9,2,7,0,1,0,0,0,0,0,0,198603,5,0,0,0,0,1,0,1,4
123231,56.630001068115234,20.459999084472656,0,1,0,0,0,0,-0.3700000047683716,9,2,2,0,1,0,0,0,0,0,1,198606,5,0,0,0,0,1,0,1,4
351114,21.06999969482422,14.170000076293945,0,0,0,0,1,1,-0.8399999737739563,9,1,4,1,0,0,0,0,0,0,0,198510,6,0,0,0,0,0,1,NA,NA
132205,28.219999313354492,16.899999618530273,0,0,0,0,0,0,-0.5,4,5,6,0,0,0,0,0,0,0,1,198604,3,0,0,1,0,0,0,-3,-3
409203,63.0099983215332,47.88999938964844,0,0,0,1,0,0,1.1399999856948853,9,7,7,0,0,0,0,0,1,0,0,198511,5,0,0,0,0,1,0,1,2
342223,40.380001068115234,14.9399995803833,0,0,0,0,1,1,0.20999999344348907,9,5,4,0,0,0,0,0,0,0,0,198509,NA,NA,NA,NA,NA,NA,NA,NA,NA
167224,61.060001373291016,40.58000183105469,0,0,0,1,0,0,-0.14000000059604645,10,3,7,0,0,1,0,0,0,0,1,198510,5,0,0,0,0,1,0,1,1
423218,52.189998626708984,39.9900016784668,0,0,0,1,0,0,-0.5600000023841858,10,4,7,0,0,0,1,0,0,0,0,198607,5,0,0,0,0,1,0,1,4
199113,49.16999816894531,35.630001068115234,0,0,0,1,0,0,0.949999988079071,13,6,7,0,0,0,0,1,0,0,1,198605,5,0,0,0,0,1,0,1,4
197106,61.34000015258789,35.060001373291016,0,0,0,1,0,0,0.10000000149011612,10,5,7,0,0,0,0,0,0,0,0,198601,5,0,0,0,0,1,0,1,1
169107,43.90999984741211,24.729999542236328,0,0,0,1,0,0,-0.27000001072883606,7,2,7,0,1,0,0,0,0,0,1,198605,5,0,0,0,0,1,0,1,1
269105,63.540000915527344,44.59000015258789,0,0,0,1,0,0,1.1100000143051147,11,7,7,0,0,0,0,0,1,0,0,198610,5,0,0,0,0,1,0,1,1
135212,23.950000762939453,23.530000686645508,0,0,0,0,1,1,-1.0800000429153442,9,1,5,1,0,0,0,0,0,0,1,198601,NA,NA,NA,NA,NA,NA,NA,NA,NA
103301,30.360000610351563,14.329999923706055,0,0,0,1,0,0,-0.9700000286102295,2,2,7,0,1,0,0,0,0,0,0,198510,4,0,0,0,1,0,0,NA,NA
403217,46.709999084472656,28.360000610351563,0,0,0,1,0,0,0.25,10,4,7,0,0,0,1,0,0,0,0,198605,4,0,0,0,1,0,0,1,4
208202,41.84000015258789,26.18000030517578,0,1,0,0,0,0,0.5,10,6,2,0,0,0,0,1,0,0,0,198610,5,0,0,0,0,1,0,1,4
135106,29.520000457763672,17.489999771118164,0,0,1,0,0,1,-0.8700000047683716,8,2,3,0,1,0,0,0,0,0,1,198603,5,0,0,0,0,1,0,1,4
347110,46.220001220703125,25.549999237060547,0,0,0,1,0,0,-0.25,8,4,7,0,0,0,1,0,0,0,0,198602,4,0,0,0,1,0,0,0,-3
125119,71.410003662109375,32.70000076293945,0,0,0,1,0,0,0.9900000095367432,10,7,7,0,0,0,0,0,1,0,0,198602,5,0,0,0,0,1,0,1,2
318161,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,1,0,0,1,1
369229,55.52000045776367,25.1299991607666,0,1,0,0,0,0,-1.100000023841858,8,1,2,1,0,0,0,0,0,0,0,198607,4,0,0,0,1,0,0,NA,NA
306215,41.31999969482422,23.989999771118164,0,0,0,0,1,1,-1.0099999904632568,8,1,4,1,0,0,0,0,0,0,1,198503,2,0,1,0,0,0,0,0,-3
378116,60.91999816894531,32.33000183105469,0,0,0,1,0,0,0.1599999964237213,9,6,7,0,0,0,0,1,0,0,0,198510,5,0,0,0,0,1,0,1,2
129105,63.2599983215332,40.41999816894531,0,0,0,1,0,0,0.2800000011920929,9,6,7,0,0,0,0,1,0,0,1,198510,5,0,0,0,0,1,0,1,1
117101,32.70000076293945,32.34000015258789,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,0,1,0,1,1
103225,54.619998931884766,43.33000183105469,0,0,0,1,0,0,0.5299999713897705,12,6,7,0,0,0,0,1,0,0,0,198502,5,0,0,0,0,1,0,1,1
372215,24.709999084472656,19.3700008392334,0,0,0,0,1,1,-0.7300000190734863,7,2,5,0,1,0,0,0,0,0,0,198512,NA,NA,NA,NA,NA,NA,NA,NA,NA
152203,50.380001068115234,37.91999816894531,0,0,0,0,0,0,1.0499999523162842,10,7,6,0,0,0,0,0,1,0,1,198511,5,0,0,0,0,1,0,1,2
301204,53.189998626708984,31.3700008392334,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,0,0,0,NA,NA
444110,64.69999694824219,35.529998779296875,0,0,0,1,0,0,0,10,6,7,0,0,0,0,1,0,0,1,198607,4,0,0,0,1,0,0,1,4
234108,46.13999938964844,21.209999084472656,0,1,0,0,0,0,-0.9200000166893005,9,1,2,1,0,0,0,0,0,0,1,198602,NA,NA,NA,NA,NA,NA,NA,1,4
102201,37.08000183105469,30.8700008392334,0,0,1,0,0,1,-1.1399999856948853,8,1,3,1,0,0,0,0,0,0,0,198606,5,0,0,0,0,1,0,1,4
289121,46.2400016784668,26.809999465942383,0,1,0,0,0,0,0.25999999046325684,11,4,2,0,0,0,1,0,0,0,0,198608,5,0,0,0,0,1,0,1,4
294224,24.850000381469727,16.149999618530273,0,0,0,0,1,1,-1.159999966621399,6,1,4,1,0,0,0,0,0,0,1,198607,NA,NA,NA,NA,NA,NA,NA,0,-3
